STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT22
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/2017,0,0,21,9,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/2018,0,0,19,7,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/2018,0,0,26,13,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/2018,0,0,30,16,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/2018,0.76,9.8,29,19,1,1,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/2018,0,0,19,9,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/2018,0,0,13,6,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/2018,0,0,18,5,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/2018,0.01,0,31,17,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/2018,0,0,44,30,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/2018,0,0,43,30,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/2018,0,0,53,41,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/2018,0.54,0,61,44,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/2018,0.05,0,58,19,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/2018,0,0,25,15,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/2018,0,0,30,16,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/2018,0,0,36,25,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/2018,0.19,0.4,36,22,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/2018,0,0,32,18,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/2018,0,0,41,24,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/2018,0,0,52,38,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/2018,0,0,50,42,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/2018,0.01,0,49,38,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/2018,0.3,0,60,38,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/2018,0,0,44,27,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/2018,0,0,34,23,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/2018,0,0,38,26,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/2018,0,0,56,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/2018,0.21,0,55,46,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/2018,0,0.1,47,35,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/2018,0.11,0.9,36,24,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/2018,0,0,33,18,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/2018,0.05,0,45,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/2018,0.18,0,41,17,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/2018,0,0,31,16,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/2018,0.96,0,46,30,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/2018,0,0,40,26,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/2018,0,0,37,26,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/2018,0.85,0.5,45,30,1,1,,,,1,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/2018,0,0,33,25,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/2018,0,0,39,26,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/2018,0.58,0,50,39,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/2018,1.21,0,62,45,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/2018,0,0,62,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/2018,0,0,38,26,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/2018,0.08,0,53,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/2018,0.16,0,62,46,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/2018,0.09,0,58,36,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/2018,0.52,4.4,40,28,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/2018,0.01,0,44,33,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/2018,0.04,0,49,36,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/2018,0,0,67,47,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/2018,0.06,0,78,55,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/2018,0.17,0,59,37,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/2018,0.06,0,42,36,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/2018,0.08,0,55,42,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/2018,0.73,0,44,40,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/2018,0,0,52,43,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/2018,0,0,56,39,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/2018,0,0,61,42,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/2018,0.38,0,60,44,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/2018,1.86,0,44,34,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/2018,0,0,49,36,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/2018,0,0,44,34,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/2018,0,0,43,33,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/2018,0,0,47,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/2018,1.41,3.2,39,33,1,1,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/2018,0,0,39,33,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/2018,0,0,42,30,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/2018,0,0,40,31,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/2018,0,0,45,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/2018,0.08,0,43,32,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/2018,0.28,0,40,33,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/2018,0.01,0,41,31,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/2018,0,0,48,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/2018,0,0,40,30,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/2018,0,0,48,27,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/2018,0,0,43,28,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/2018,0,0,47,33,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/2018,0,0,39,30,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/2018,0.99,8.2,39,31,1,1,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/2018,0.06,0.2,50,32,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/2018,0,0,49,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/2018,0,0,51,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/2018,0,0,45,33,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/2018,0,0,50,34,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/2018,0.01,0,47,34,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/2018,0.03,0,52,38,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/2018,0.03,0,53,49,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/2018,0.03,0,62,44,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/2018,0,0,58,39,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/2018,0,0,60,43,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/2018,0.59,5.5,43,33,1,1,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/2018,0.26,0,43,39,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/2018,0.04,0,56,40,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/2018,0,0,45,34,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/2018,0.11,0,62,37,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/2018,0,0,49,37,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/2018,0,0,46,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/2018,0,0,49,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/2018,0.01,0,51,38,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/2018,0,0,51,37,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/2018,0,0,63,46,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/2018,0,0,82,60,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/2018,0,0,77,44,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/2018,0.47,0,44,38,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/2018,2.82,0,60,39,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/2018,0,0,47,39,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/2018,0,0,55,37,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/2018,0.15,0,49,38,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/2018,0,0,50,37,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/2018,0,0,63,39,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/2018,0,0,67,44,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/2018,0,0,68,46,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/2018,0.05,0,66,46,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/2018,0.95,0,60,52,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/2018,0.1,0,70,55,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/2018,0.05,0,59,51,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/2018,0.1,0,68,50,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/2018,0.08,0,59,47,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/2018,0,0,51,44,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/2018,0,0,80,48,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/2018,0,0,90,65,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/2018,0.02,0,92,70,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/2018,0,0,84,72,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/2018,0,0,76,61,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/2018,0,0,66,56,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/2018,0,0,77,54,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/2018,0,0,74,53,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/2018,0,0,77,54,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/2018,0.25,0,66,54,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/2018,0,0,73,60,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/2018,0.22,0,63,51,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/2018,0.1,0,54,52,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/2018,0.03,0,71,52,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/2018,0.58,0,88,61,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/2018,0.34,0,64,56,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/2018,0.22,0,71,56,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/2018,0,0,67,56,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/2018,0.65,0,56,49,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/2018,0,0,81,56,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/2018,0,0,79,58,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/2018,0.29,0,68,55,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/2018,0.29,0,81,59,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/2018,0,0,83,63,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/2018,0,0,86,65,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/2018,0,0,89,72,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/2018,0.44,0,80,56,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/2018,0,0,69,56,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/2018,0,0,89,63,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/2018,0,0,78,61,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/2018,0.1,0,68,63,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/2018,0.27,0,81,65,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/2018,0.08,0,87,66,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/2018,0.25,0,66,51,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/2018,0.16,0,71,51,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/2018,0,0,75,58,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/2018,0,0,71,58,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/2018,0,0,71,60,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/2018,0,0,82,60,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/2018,0,0,83,67,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/2018,0.01,0,73,58,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/2018,0,0,73,58,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/2018,0,0,75,57,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/2018,0.04,0,78,63,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/2018,0,0,84,67,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/2018,0,0,76,63,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/2018,0,0,85,64,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/2018,0,0,91,66,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/2018,0.08,0,91,73,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/2018,0.07,0,88,75,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/2018,0.09,0,83,69,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/2018,0.59,0,83,65,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/2018,0.1,0,75,62,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/2018,0,0,66,62,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/2018,0,0,84,66,1,,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/2018,0,0,81,67,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/2018,0,0,78,61,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/2018,0.01,0,73,66,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/2018,1.36,0,83,70,1,1,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/2018,0,0,89,70,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/2018,0,0,93,72,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/2018,0,0,96,79,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/2018,0,0,95,79,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/2018,0.01,0,92,77,1,,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/2018,0,0,86,77,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/2018,0,0,90,76,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/2018,0.23,0,80,69,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/2018,0,0,78,62,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/2018,0,0,84,62,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/2018,0,0,87,67,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/2018,0,0,93,72,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/2018,0,0,88,74,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/2018,0.71,0,84,64,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/2018,0,0,84,68,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/2018,0.36,0,88,70,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/2018,0.64,0,83,69,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/2018,0,0,90,75,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/2018,2.24,0,88,70,1,,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/2018,0,0,85,66,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/2018,0,0,83,66,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/2018,0,0,82,69,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/2018,0.63,0,79,65,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/2018,1.06,0,79,70,1,1,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/2018,0.17,0,80,73,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/2018,0.02,0,82,75,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/2018,0.73,0,77,72,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/2018,0.03,0,85,72,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/2018,0.25,0,86,68,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/2018,0,0,85,70,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/2018,0,0,82,70,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/2018,0.37,0,78,68,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/2018,0,0,82,68,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/2018,0.1,0,84,74,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/2018,0.51,0,86,76,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/2018,0.24,0,85,73,1,,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/2018,0.74,0,84,72,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/2018,0,0,91,73,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/2018,0,0,92,77,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/2018,0.05,0,90,74,1,,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/2018,0,0,90,76,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/2018,0.61,0,86,73,1,,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/2018,0,0,86,72,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/2018,2.9,0,80,70,1,1,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/2018,0,0,84,72,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/2018,0.66,0,75,71,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/2018,0.79,0,82,71,1,,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/2018,0,0,86,70,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/2018,0,0,88,76,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/2018,1.04,0,87,72,1,1,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/2018,0.07,0,85,71,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/2018,0.02,0,72,67,1,,,,,,,,,,,,,,,,
